Hashtags,Video ID,create_time,username,region,video_description,Description Sentiments,like_count,comment_count,share_count,view_count,Comments,Comments_sentiments,Ukrainian_comments,Ukrainian_comments_sentiments,
#МиСила #РазомДоПеремоги,7325114586192039174,2024-1-17,@__ukraine.war__,Ukraine,"#зсу_найкращі
#хлопецьзсу #army #military #мисильнанація#героямслава #доперемоги #україна #разомдоперемоги #пернможемо #вистоїмо #мивільнакраїна #українапонадусе#путінхло #мивільні #мисильні #славаукраїні. #fyp #fup #зсу #хочувтоп #хочуврек #рекомендации #рекомендуемое #віразсу #foryou #українськийтікток#рекомендації #рек #зсу #зсу#зсутанці #зсу_найкращі #україна- #українськівійськові #українськіпісні #військовітанці",Inclined towards Ukraine,40700,1099,242,,1. 💙💛💙💛💙🫶🫶🫶💪💪💪🇺🇦🇺🇦❤️👍 2. ❤️from the Netherlands 🇳🇱 ❤️🇺🇦 3. ХІБА МОЖЕ ХТОСЬ ПЕРЕМОГТИ ЦІХ КРАСЕНІВ🥰🥰🥰🥰🥰🥰🥰🥰 4. Ви найкращі ! Бережи вас Боже !🇺🇦 5. бережи Боже наших захисників ❤️👍🇺🇦 6. Наші найкращі хлопці найгарніши бережи Вас Боже 🙏💪🇺🇦♥️😍 7. ЖИВЧИКИ ВИ НАШI РIДНЕНЬКI!!!! Бережи вас Господь!! 8. ви найкращі суперові 🥰🥰🥰 9. ви кращі найщиріші танцівники .дякуємо за настрій,"1) Inclined towards Ukraine
2) Neutral Sentiment
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Inclined towards Ukraine
7) Inclined towards Ukraine
8) Inclined towards Ukraine
9) Inclined towards Ukraine",1. 💙💛💙💛💙🫶🫶🫶💪💪💪🇺🇦🇺🇦❤️👍 2. ❤️from the Netherlands 🇳🇱 ❤️🇺🇦 3. ХІБА МОЖЕ ХТОСЬ ПЕРЕМОГТИ ЦІХ КРАСЕНІВ🥰🥰🥰🥰🥰🥰🥰🥰 4. Ви найкращі ! Бережи вас Боже !🇺🇦 5. бережи Боже наших захисників ❤️👍🇺🇦 6. Наші найкращі хлопці найгарніши бережи Вас Боже 🙏💪🇺🇦♥️😍 7. ЖИВЧИКИ ВИ НАШI РIДНЕНЬКI!!!! Бережи вас Господь!! 8. ви найкращі суперові 🥰🥰🥰 9. ви кращі найщиріші танцівники .дякуємо за настрій,"1) Inclined towards Ukraine
2) Neutral Sentiment
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Inclined towards Ukraine
7) Inclined towards Ukraine
8) Inclined towards Ukraine
9) Inclined towards Ukraine",
#МиСила #РазомДоПеремоги,7295081135686585606,2023-10-28,@user4818866204978,Ukraine,--,Neutral Sentiment,3277,255,16,,"1. СЛАВА ГЕРОЯМ УКРАЇНИ!!!!! 2. Господи! допоможи! збережи! молю... 3. Героям слава❤️найрідніші наші хай береже вас Бог💙💛🇺🇦 4. Слава ЗСУ, слава героям України.Перша армія світу,воїни ви найкращі, бережіть себе.🙏🙏🙏🙏🇺🇦❤️❤️❤️ 5. Слава ЗСУ! Нехай Господь оберігає вас наші рідненькі Захисники 🙏🙏❤️🇺🇦🇺🇦💪💪💪 6. героям слава, вам хлопці рідненькі слава 7. Хлопці ви найкращі Бережи Вас Боже. Слава України. 8. Слава ЗСУ ! Нехай Бог береже кожного з вас!!! 9. наші герої! ви найкращі! бережіть себе! повертайтеся живі!!! 🥰 10. Бажаю кожному воїну мати ангела-охоронця за спиною !💙💛","1) Inclined towards Ukraine
2) Neutral Sentiment
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) inclined towards Ukraine
7) Inclined towards Ukraine
8) Inclined towards Ukraine
9) Inclined towards Ukraine
10) Inclined towards Ukraine","1. СЛАВА ГЕРОЯМ УКРАЇНИ!!!!! 2. Господи! допоможи! збережи! молю... 3. Героям слава❤️найрідніші наші хай береже вас Бог💙💛🇺🇦 4. Слава ЗСУ, слава героям України.Перша армія світу,воїни ви найкращі, бережіть себе.🙏🙏🙏🙏🇺🇦❤️❤️❤️ 5. Слава ЗСУ! Нехай Господь оберігає вас наші рідненькі Захисники 🙏🙏❤️🇺🇦🇺🇦💪💪💪 6. героям слава, вам хлопці рідненькі слава 7. Хлопці ви найкращі Бережи Вас Боже. Слава України. 8. Слава ЗСУ ! Нехай Бог береже кожного з вас!!! 9. наші герої! ви найкращі! бережіть себе! повертайтеся живі!!! 🥰 10. Бажаю кожному воїну мати ангела-охоронця за спиною !💙💛","1) inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Ukraine",
#МиСила #РазомДоПеремоги,7281233580641078533,2023-9-21,@alinka_kvito4ka,Ukraine,Дякуємо тобі Андрій🫶 @TlkNews 🇺🇦💛💙 і дакуємо ЗСУ що нас боронять💙💛разом ми сила і разом до ПЕРЕМОГИ🇺🇦 #тимчасовоофлайн #українськийтікток #рекомендации #харків #перемогазанами💙💛💪 #зсу,Inclined towards Ukraine,777,26,21,,"1. Дай бог силы и здоровья Андрею!!! Выдержать такой режим очень трудно!!! 2. Андрій хай тебе ангел господній оберегіє 3. Спасибо Андрей!🥰🥰🥰 4. Талановита людина, молодець.🥰🥰🥰🥰🥰 5. как трек найти в инете? 6. Найкращій!!!! 7. ДЯКУЮ, Верю Вам","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Unrelated/Cannot infer sentiment towards war
6) Inclined towards Ukraine
7) Inclined towards Ukraine","1. Дай бог силы и здоровья Андрею!!! Выдержать такой режим очень трудно!!! 2. Андрій хай тебе ангел господній оберегіє 3. Спасибо Андрей!🥰🥰🥰 4. Талановита людина, молодець.🥰🥰🥰🥰🥰 5. как трек найти в инете? 6. Найкращій!!!! 7. ДЯКУЮ, Верю Вам","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Unrelated/Cannot infer sentiment towards war
6) Inclined towards Ukraine
7) Inclined towards Ukraine",
#МиСила #РазомДоПеремоги,7315429296166685958,2023-12-22,@chernigiv_police,Ukraine,"Набір триває‼️ Приєднуйся до батальйону поліції особливого призначення ГУНП в Чернігівській області.

Інформація за посиланням 👉 https://nabir.np.gov.ua/index.php?r=recruitment/process_recruitment&id=8517

Разом переможемо!🦾🇺🇦 #поліція_чернігівської_області #національнаполіціяукраїни🇺🇦 #поліцейські❤️ #чернігів🇺🇦♥️ #police #ukraine #безпека #чернігівщина🇺🇦 #всебудеукраїна🇺🇦🇺🇦🇺🇦💪 #сила #мужність #спецпризначенці #разомдоперемоги🇺🇦",Inclined towards Ukraine,1288,108,50,,1. ні дякую мені на війні краще а ніж бабульок алкашню ловити по вечорам 2. Погано що із ЗСУ неможна перейшли крутий підрозділ багато про нього знаю! 3. Интересно с каких Делов мусора носят форму военную ? Чернуха уже не нравиться 4. бирижіть себе будласка 5. молодці хлопці👍👍👍👍👍 6. А ГУНП волинської обл є набір 7. вікові обмеження є,"1) Inclined towards Ukraine 
2) Inclined towards Ukraine 
3) Inclined towards Russia 
4) Neutral Sentiment 
5) Neutral Sentiment 
6) Inclined towards Ukraine 
7) Neutral Sentimentl",1. ні дякую мені на війні краще а ніж бабульок алкашню ловити по вечорам 2. Погано що із ЗСУ неможна перейшли крутий підрозділ багато про нього знаю! 3. Интересно с каких Делов мусора носят форму военную ? Чернуха уже не нравиться 4. бирижіть себе будласка 5. молодці хлопці👍👍👍👍👍 6. А ГУНП волинської обл є набір 7. вікові обмеження є,"1) Inclined towards Ukraine 
2) Inclined towards Ukraine 
3) Inclined towards Russia 
4) Neutral 
5) Neutral 
6) Inclined towards Ukraine 
7) Neutral",
#ЗСУ #БорітьсяЗаСвоюЗемлю #НеЗдамося,7322535610101583136,2024-1-10,@user9948135816837,Ukraine,"#Героям_нашим_слава🌎🇺🇦🪖🙄❤️‍🔥✊🏻🇺🇦❤️🙏🏻🙏🏻🙏🏻
#ЗСУ_найкращі🇺🇦🪖🥰❤️🙏🏻💪🏻
#Slava_Ukraine🌍✨💪🏻🇺🇦❤🇺🇦💪🏻✨
#Нас_багато_і_нас_не_подолати🌏💙💛💙💛💙💛💙💛🙄❤️‍🔥💪🏻💪🏻💪🏻
#Нас_не_зломає_війна🌎🇺🇦❤️‍🔥💪🏻
#Amin🌍✨✨🌏🇺🇦🙏🏻🙏🏻🙏🏻🥹💔❤️🤲🏻🤲🏻🤲🏻✨✨ #",Inclined towards Ukraine,1163,156,35,,"1. ДЯКУЄМО БЕРЕЖИ ВАС БОЖЕ НАШІ ЗАХИСНИКИ.ВЕРТАЙТЕСЯ ЖИВІ🙏🙏🙏🙏🙏🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦 2. Дякуємо! Бережи вас Господи!🥰🥰🥰🥰🥰 3. Дякуємо хай вас Господь береже 4. Дякуємо вам за наш захист🥰🥰🥰❤❤❤🥰🥰🥰 5. Cầu mong cho các Bạn 🇺🇦( CHIẾN BÌNH ) Vạn sự Bình an - CHIẾN THẮNG💪 6. Cầu xin 🙏 🙏🙏🙏 THƯỢNG ĐẾ Ban cho các chiến binh 🇺🇦 Ukraina : sức khỏe - bình an và muôn vàn phép nhiệm mầu . Chúc các Bạn đoàn kết và Chiến Thắng 💪♥️👍🌹 7. Дякуємо рідні 🤗👍💪🇺🇦 8. Дякую !! Вам !! Солдати !!!! 9. ❤❤❤❤❤❤🥰🥰🥰🥰@Дякую, Дякую, Дякую.","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Inclined towards Ukraine
7) Inclined towards Ukraine
8) Inclined towards Ukraine
9) Inclined towards Ukraine","1. ДЯКУЄМО БЕРЕЖИ ВАС БОЖЕ НАШІ ЗАХИСНИКИ.ВЕРТАЙТЕСЯ ЖИВІ🙏🙏🙏🙏🙏🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦 2. Дякуємо! Бережи вас Господи!🥰🥰🥰🥰🥰 3. Дякуємо хай вас Господь береже 4. Дякуємо вам за наш захист🥰🥰🥰❤❤❤🥰🥰🥰 5. Cầu mong cho các Bạn 🇺🇦( CHIẾN BÌNH ) Vạn sự Bình an - CHIẾN THẮNG💪 6. Cầu xin 🙏 🙏🙏🙏 THƯỢNG ĐẾ Ban cho các chiến binh 🇺🇦 Ukraina : sức khỏe - bình an và muôn vàn phép nhiệm mầu . Chúc các Bạn đoàn kết và Chiến Thắng 💪♥️👍🌹 7. Дякуємо рідні 🤗👍💪🇺🇦 8. Дякую !! Вам !! Солдати !!!! 9. ❤❤❤❤❤❤🥰🥰🥰🥰@Дякую, Дякую, Дякую.","1) Inclined towards Ukraine
2) Inclined towards Ukraine
2) Inclined towards Ukraine
2) Inclined towards Ukraine
1) Inclined towards Ukraine
1) Inclined towards Ukraine
1) Inclined towards Ukraine
1) Inclined towards Ukraine
2) Inclined towards Ukraine",
#ЗСУ #БорітьсяЗаСвоюЗемлю #НеЗдамося,7276445349911317766,2023-9-8,@makedoneggg,Ukraine,#ЗСУ #украïнапереможе #Побратими #сильно,1) Inclined towards Ukraine,507,31,18,,"1. Дякую вам за таку ціну Героям слава ЗСУ 2. Дякую❤❤❤❤❤. Молодці! Героям України слава, слава ЗСУ! ❤❤ 3. спасибо ребята храни вас Господь Бог 4. Дякуємо вам наші захисники. 5. vМолодцы парни!!!! 6. Наші найдорожчі дякуємо вам СлаваЗСУ🙏🙏🙏🇺🇦🇺🇦🇺🇦 7. Бережи вас Боже !!!аминь ,аминь ,аминь 8.  Слава Героям Слава Украине..Храни вас Бог.💙💛

","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Inclined towards Ukraine
7) Neutral Sentiment
8) Inclined towards Ukraine","1. Дякую вам за таку ціну Героям слава ЗСУ 2. Дякую❤❤❤❤❤. Молодці! Героям України слава, слава ЗСУ! ❤❤ 3. спасибо ребята храни вас Господь Бог 4. Дякуємо вам наші захисники. 5. vМолодцы парни!!!! 6. Наші найдорожчі дякуємо вам СлаваЗСУ🙏🙏🙏🇺🇦🇺🇦🇺🇦 7. Бережи вас Боже !!!аминь ,аминь ,аминь 8.  Слава Героям Слава Украине..Храни вас Бог.💙💛

","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Inclined towards Ukraine
7) Neutral Sentiment
8) Inclined towards Ukraine",
#ЗСУ #БорітьсяЗаСвоюЗемлю #НеЗдамося,7320793537660931333,2024-1-5,@advokatneklesa,Ukraine,#пастка #тцк #злочин #обман #мобілізація #зсу #війнавукраїні #повістка #влк #longervideos #юрист #юристонлайн #адвокатнеклеса #адвокат,Inclined towards Ukraine,1995,56,533,,"1. дожилися , що українець від українця має захищатися. 2. ситуація така як на відео. подали до обласного ТЦК(оскарження).Потрібна допомога 3. а чтего мне бояться тцк . они меня сами бояться . 4. блин надо было учиться на юриста гребут 💸 5. Я пройшов ВЛК, але відпустили і забронювали 6. та що ж це за горе таке, усі говорять не мають право, а роблять свавілля!! 7. обмежено придатний зараз немає чи є 8. а хто вас захищає, адвокат? вашу сім'ю? дім?","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Neutral Sentiment
4) Neutral Sentiment
5) Unrelated/Cannot infer sentiment towards war
6) Inclined towards Peace
7) Neutral Sentiment
8) Inclined towards Peace","1. дожилися , що українець від українця має захищатися. 2. ситуація така як на відео. подали до обласного ТЦК(оскарження).Потрібна допомога 3. а чтего мне бояться тцк . они меня сами бояться . 4. блин надо было учиться на юриста гребут 💸 5. Я пройшов ВЛК, але відпустили і забронювали 6. та що ж це за горе таке, усі говорять не мають право, а роблять свавілля!! 7. обмежено придатний зараз немає чи є 8. а хто вас захищає, адвокат? вашу сім'ю? дім?","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Neutral
4) Neutral
5) Unrelated/Cannot infer sentiment towards war
6) Inclined towards Peace
7) Neutral
8) Inclined towards Peace",
#ЗСУ #БорітьсяЗаСвоюЗемлю #НеЗдамося,7189177632137858350,2023-1-16,@ukrainezsu14,Ukraine,"Українські бійци тримають оборону своїм життям і не відходять назад бо ми сильна нація бо ми захисники своєї землі. Слава Україні 🇺🇦 Слава ЗСУ 🇺🇦🇺🇦🇺🇦
",Inclined towards Ukraine,4486,103,36,,"1. Хай береже вас Господь 🙏 2. Боже милосердний бережи наших Героїв 🥰 3. СЛАВА УКРАИНЕ СЛАВА УКРАИНЕ 💙 💛 💙 💛 💙 💛, Соледар Украина 4. Дякую за Захист брате! 🇺🇦 5. Наші ви янголи! Бережи вас Господь! 6. так сдали уже Соледар?😂 Сегодня 16 сичня 7. Live to fight another day, don’t let them take you, you will prevail! 8. Бережіть себе Тримайтеся хлопці ви найкращі ❤️❤️❤️ 9. Бережи вас Бог і бережіть вашу землю salva ukrani","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Unrelated/Cannot infer sentiment towards war
7) Inclined towards Peace
8) Inclined towards Ukraine
9) Inclined towards Ukraine","1. Хай береже вас Господь 🙏 2. Боже милосердний бережи наших Героїв 🥰 3. СЛАВА УКРАИНЕ СЛАВА УКРАИНЕ 💙 💛 💙 💛 💙 💛, Соледар Украина 4. Дякую за Захист брате! 🇺🇦 5. Наші ви янголи! Бережи вас Господь! 6. так сдали уже Соледар?😂 Сегодня 16 сичня 7. Live to fight another day, don’t let them take you, you will prevail! 8. Бережіть себе Тримайтеся хлопці ви найкращі ❤️❤️❤️ 9. Бережи вас Бог і бережіть вашу землю salva ukrani","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Unrelated/Cannot infer sentiment towards war
7) Inclined towards Peace
8) Inclined towards Ukraine
9) Inclined towards Ukraine",
#ЗСУ #БорітьсяЗаСвоюЗемлю #НеЗдамося,7223226801126903082,2023-4-17,@prosto_sergei__,Ukraine,#работайтебратья🇷🇺💪✊ #победазанами🇷🇺,Inclined towards Russia,5960,10100,396,,"1. slava Ukraine🇺🇦🇺🇦🇺🇦🇺🇦 2. Хай лунають тости , тости , тости, хай танцюють гості, гості, гості і лунає пісня, наша пісня, скрипко грай, грай, грай 🥳🥳🥳🥳 3. Гарне відео🥰Слава ЗСУ💙💛 4. Милується око цією красою!!! Далі лише більше!!!Слава ЗСУ!!!!💙💛 5. Дуже шкода, що там ще не всі😔 6. а можно наложить Верку Сердючку ""Ой не буду горювать, буду танцювать 💃 7. шкода,дуже шкода,що ще так багато вільного місця 8. Щіра подяка нашим хлопчика. СЛАВА ЗСУ!!!","1) Inclined towards Ukraine
2) Inclined towards Russia
3) Neutral Sentiment
4) Inclined towards Peace
5) Inclined towards Ukraine
6) Neutral Sentiment
7) Inclined towards Ukraine
8) Inclined towards Ukraine","1. slava Ukraine🇺🇦🇺🇦🇺🇦🇺🇦 2. Хай лунають тости , тости , тости, хай танцюють гості, гості, гості і лунає пісня, наша пісня, скрипко грай, грай, грай 🥳🥳🥳🥳 3. Гарне відео🥰Слава ЗСУ💙💛 4. Милується око цією красою!!! Далі лише більше!!!Слава ЗСУ!!!!💙💛 5. Дуже шкода, що там ще не всі😔 6. а можно наложить Верку Сердючку ""Ой не буду горювать, буду танцювать 💃 7. шкода,дуже шкода,що ще так багато вільного місця 8. Щіра подяка нашим хлопчика. СЛАВА ЗСУ!!!","1) Inclined towards Ukraine
2) Inclined towards Russia
3) Neutral Sentiment
4) Inclined towards Peace
5) Inclined towards Ukraine
6) Neutral Sentiment
7) Inclined towards Ukraine
8) Inclined towards Ukraine",
#ЗСУ #БорітьсяЗаСвоюЗемлю #НеЗдамося,7298498117173890310,2023-11-6,@daniel_officiall____,Ukraine,💪💪#військовий #нгу🇺🇦🇺🇦🇺🇦 #хрестовийпохід🥷🇺🇦 #донбассукраина🇺🇦,1) Inclined towards Ukraine,76,4,1,,"1. Бережи Вас Бог 2. когда возвращаетесь в Россию ⬜️🟦🟥 3. Кричи сильнее!!об,этом!наконец_то! 4. Типичный Мыкола! 😂😂😂","1) Inclined towards Russia
2) Inclined towards Ukraine
3) Neutral sentiment
4) Neutral sentiment","1. Бережи Вас Бог 2. когда возвращаетесь в Россию ⬜️🟦🟥 3. Кричи сильнее!!об,этом!наконец_то! 4. Типичный Мыкола! 😂😂😂","1) Inclined towards Russia
2) Inclined towards Ukraine
3) Neutral sentiment
4) Neutral sentiment",
